name,lat,lon,pop2023
Marissa,38.25012273712162,-89.7746474992335,1752.0
Hudson,40.60531003695513,-88.98914918264659,1747.0
Girard,39.446612079168716,-89.78204560742898,1747.0
Hampton,41.55551001896068,-90.40465552983991,1738.0
Ford Heights,41.510860444643555,-87.58137652313061,1731.0
Moweaqua,39.62580004375717,-89.02138684789736,1727.0
Orion,41.35150061205974,-90.37645062523903,1727.0
Bridgeport,38.70954189020026,-87.75901180638708,1704.0
Stockton,42.352570323242055,-90.00198053810634,1695.0
Chenoa,40.73891621703074,-88.72591906733153,1692.0
Gilman,40.76261565801082,-87.99745168494948,1678.0
Teutopolis,39.13200694564877,-88.47949776400651,1663.0
Ina,38.14987262542158,-88.90399175481048,1653.0
Jerome,39.76766421580773,-89.67848693924479,1644.0
Jonesboro,37.45099959775718,-89.2665907786395,1643.0
Atlanta,40.263741699680125,-89.2309770557488,1637.0
Phoenix,41.61178189997045,-87.6308360140343,1627.0
Port Byron,41.61600002063535,-90.32797643058164,1627.0
Kirkland,42.090571227372536,-88.84883010676155,1618.0
Princeville,40.93479084609741,-89.75472401512495,1609.0
Carrier Mills,37.68863752956808,-88.62938880791233,1605.0
Thomson,41.97474898799665,-90.11224858332639,1601.0
Earlville,41.588029535470184,-88.92292610292218,1597.0
Bunker Hill,39.04152729716855,-89.95123703672897,1596.0
De Pue,41.330204051469465,-89.29890994557255,1588.0
Dunlap,40.84519788867337,-89.67589992847147,1576.0
Port Barrington,42.24410608524948,-88.19467960237148,1567.0
Cairo,37.00622542085395,-89.18186783222004,1558.0
Southern View,39.75458581576869,-89.65126667133701,1552.0
Delavan,40.371046931170234,-89.5460737301605,1541.0
Maroa,40.03655368322361,-88.95607253386002,1530.0
Limestone,41.13291548751885,-87.96092967945242,1522.0
Roodhouse,39.48404633294508,-90.37405285744121,1516.0
Mount Pulaski,40.01016790581844,-89.28383774735941,1511.0
Grayville,38.255431334282775,-87.99695592258097,1496.0
Winchester,39.62983912450809,-90.45594786979854,1494.0
Herscher,41.049285686224245,-88.10055261301198,1488.0
Erie,41.658911654059814,-90.08129592684662,1485.0
East Dubuque,42.48956794181598,-90.62819802223761,1485.0
Manito,40.42006318520298,-89.78061507450256,1481.0
Maple Park,41.9095672921639,-88.60766768343193,1478.0
Warsaw,40.35091580811802,-91.42773116149874,1473.0
Crainville,37.75108275911227,-89.06006765554952,1473.0
Bement,39.92298939494091,-88.57238006920711,1468.0
Zeigler,37.90664678313376,-89.05209190931488,1468.0
Lanark,42.101887430139016,-89.83357826098087,1466.0
Hodgkins,41.765926750515455,-87.86127616952183,1464.0
Virginia,39.95237283214975,-90.21079884356307,1458.0
Venice,38.67194732826935,-90.16902006569175,1457.0
Mount Carroll,42.09472295762746,-89.97694716211784,1441.0
North Pekin,40.611407381919506,-89.62256655105718,1439.0
Gridley,40.743699077940455,-88.8808443137172,1434.0
Williamsville,39.954878160493166,-89.54666115962272,1430.0
Waterman,41.76824485770196,-88.76642990553965,1421.0
Benld,39.09301567770898,-89.80237402369427,1419.0
Roxana,38.83153348094968,-90.04640945519462,1413.0
Leland Grove,39.77871078939283,-89.68376162825675,1413.0
Forreston,42.12724127419005,-89.57846044581723,1410.0
Ladd,41.38107136899798,-89.21513632689759,1400.0
Capron,42.39858674889009,-88.73935975760021,1395.0
Hebron,42.46538770063603,-88.43442187716452,1387.0
De Soto,37.81627726423429,-89.22681401772962,1381.0
Neoga,39.321530077336945,-88.45026986680367,1375.0
Grandview,39.817473366184885,-89.61804409290536,1374.0
Durand,42.43376829540144,-89.32683611240462,1371.0
St. Jacob,38.71996835159625,-89.7677182799385,1369.0
Germantown,38.55526222936204,-89.54115692643605,1369.0
Gardner,41.19310515196002,-88.31466582769391,1363.0
New Berlin,39.72606057393088,-89.91433555550596,1352.0
Okawville,38.43443054089758,-89.54796855854767,1351.0
Philo,40.00321697192926,-88.15625883801387,1345.0
Oblong,39.00224545614843,-87.91065863192185,1345.0
Vienna,37.414322903721335,-88.88705184306403,1343.0
Greenup,39.248424177609216,-88.15978080808654,1342.0
Toluca,41.00441272937713,-89.13390834003329,1334.0
North Utica,41.35359494303382,-89.0108667658965,1332.0
Granville,41.26583344038327,-89.23059168316686,1319.0
Kincaid,39.58682875450579,-89.41669720092713,1312.0
Cerro Gordo,39.88921107072453,-88.73456875680529,1306.0
Clifton,40.934793624079255,-87.93430692447325,1304.0
Warren,42.49482964418307,-89.99128655347475,1298.0
Oakwood,40.11010046027046,-87.77692848312094,1284.0
Onarga,40.71529810986209,-88.01075141282126,1283.0
Grant Park,41.242934337112416,-87.63529317614987,1280.0
Walnut,41.55705734910365,-89.5912760806258,1279.0
Chrisman,39.804423803803154,-87.67492136842266,1274.0
Harristown,39.842881501904124,-89.0608388226074,1266.0
Barry,39.698254222719946,-91.03990243446634,1262.0
Wyoming,41.06384204401119,-89.77288514816071,1258.0
St. Elmo,39.020986240016796,-88.85077664739687,1245.0
Hanna City,40.6931662462519,-89.80501173772652,1236.0
East Hazel Crest,41.5758423846673,-87.65017038402063,1232.0
Long Creek,39.80527174154468,-88.84730918108554,1219.0
Hillcrest,41.966886410649565,-89.06262982732429,1213.0
Valmeyer,38.306386871628646,-90.29769154594197,1212.0
Bethany,39.64433046880584,-88.74111237304122,1205.0
Palestine,39.00159658447132,-87.61260184458729,1203.0
Tower Lakes,42.23147394987945,-88.15362399902024,1200.0
Downs,40.39883578453327,-88.88925220329911,1177.0
Ashland,39.888595597246734,-90.00782744840863,1177.0
Rossville,40.38148474636897,-87.66998669840882,1176.0
Sidney,40.02499289462003,-88.07209846132545,1164.0
Chatsworth,40.73006218363904,-88.29733720449875,1161.0
Andalusia,41.43740859969664,-90.71648375235878,1159.0
Waverly,39.59254339828547,-89.95276315466323,1158.0
Hartford,38.81820473839106,-90.09152052554899,1157.0
Toulon,41.093517517753384,-89.86329008436647,1152.0
La Harpe,40.584751818401735,-90.96959552499943,1152.0
Cuba,40.49355049945707,-90.19331591022494,1140.0
Toledo,39.27281194510941,-88.24186689984043,1137.0
Minier,40.43366626619758,-89.31389607696055,1135.0
Malta,41.929120453079626,-88.86702053433795,1132.0
Macon,39.70878258367451,-88.99659271576513,1130.0
St. Anne,41.02294949837572,-87.71788134610537,1129.0
Sandoval,38.61211792013074,-89.11934823508423,1127.0
Louisville,38.7695649476699,-88.50677007030744,1119.0
Albers,38.543536848333645,-89.61732221370967,1117.0
Milford,40.62772263005954,-87.69618005095006,1114.0
Divernon,39.57063482497048,-89.65468674668782,1114.0
Camp Point,40.03741507724359,-91.06613483665573,1114.0
Bull Valley,42.3233782703612,-88.36468891558586,1113.0
Assumption,39.51795744065397,-89.04777327573129,1113.0
Norris City,37.97897876343207,-88.3278875084296,1105.0
Atwood,39.799215352814855,-88.46263905923296,1099.0
Third Lake,42.37068946638796,-88.01184916862898,1097.0
Colchester,40.42557065595586,-90.7922195805441,1090.0
Blue Mound,39.700494593210394,-89.11859482897263,1089.0
Kingston,42.100768153353165,-88.76189261704484,1089.0
Martinsville,39.33805165178677,-87.88131388410359,1086.0
Big Rock,41.76688099776357,-88.52634933335555,1084.0
Warrensburg,39.93197533441478,-89.06291527690314,1084.0
Oquawka,40.93790733621576,-90.94987414782427,1078.0
Central City,38.54845851379271,-89.12838243813785,1076.0
Danvers,40.529945836228926,-89.17504590475072,1070.0
Worden,38.93159312508848,-89.84022045020396,1070.0
Goreville,37.56104063649998,-88.95574529553,1060.0
Griggsville,39.707830173023034,-90.72754008345147,1060.0
Stillman Valley,42.10550178676965,-89.17906266454548,1060.0
Edinburg,39.65783078985204,-89.39013200349109,1057.0
Windsor,39.43890024537644,-88.59533916747715,1044.0
Royalton,37.877341752360664,-89.11421201733965,1043.0
Lily Lake,41.95163718395305,-88.47420208134731,1041.0
Cobden,37.5335471436623,-89.25454516696915,1035.0
Homer,40.032924707416704,-87.95774993610412,1035.0
Lovington,39.7150630654667,-88.63373583255338,1024.0
Forrest,40.7512397052139,-88.4096513176717,1023.0
Washburn,40.920326446506365,-89.29178850134663,1020.0
Greenfield,39.344344355998864,-90.20804949831145,1017.0
Chebanse,41.00581667043206,-87.90977700698878,1013.0
Bannockburn,42.19323424795704,-87.8694277230039,1005.0
Milledgeville,41.963662544706715,-89.77477024714038,1002.0
Payson,39.81693101417921,-91.24432442502466,1000.0
